ID_VENDA	Data_venda	ID_cliente	ID_PRODUTO	ID_VENDEDOR	Quantidade	Valor Unitário	Valor Total
1926	08/10/2026	DBZ241	DN25	RYUK	6	R$ 933,00	R$ 5.598,00
1927	08/07/2026	KIRA04	DN06	RYUK	8	R$ 62,00	R$ 496,00
1928	13/08/2026	DIO069	DN06	NARAKI	1	R$ 62,00	R$ 62,00
1929	13/08/2026	SPDSTB	DN15	NARAKI	8	R$ 754,00	R$ 6.032,00
1930	21/12/2026	MNCT02	DN28	ANNA	2	R$ 223,00	R$ 446,00
1931	17/02/2026	EREH69	DN10	SOUN	6	R$ 12,00	R$ 72,00
1932	19/01/2026	NAOMIS	DN09	SOUN	7	R$ 2,00	R$ 14,00
1933	05/11/2026	XXLTTN	DN14	ANNA	9	R$ 64,00	R$ 576,00
1934	22/09/2026	WLLTTN	DN31	USAGI	9	R$ 444,00	R$ 3.996,00
1935	11/12/2026	XXLTTN	DN16	USAGI	4	R$ 24,00	R$ 96,00
1936	09/03/2026	AOTMOD	DN08	NARAKI	10	R$ 83,00	R$ 830,00
1937	17/12/2026	NAOMIS	DN24	NARAKI	10	R$ 136,00	R$ 1.360,00
1938	20/04/2026	ARMTTN	DN33	SOUN	5	R$ 234,00	R$ 1.170,00
1939	08/11/2026	KIRA04	DN06	NARAKI	6	R$ 62,00	R$ 372,00
1940	31/03/2026	DS-SC	DN07	NABIKI	9	R$ 23,00	R$ 207,00
1941	27/02/2026	SPDSTB	DN17	SOUN	10	R$ 256,00	R$ 2.560,00
1942	10/12/2026	UKYOKU	DN32	NABIKI	10	R$ 22,00	R$ 220,00
1943	05/09/2026	MNCT02	DN13	NARAKI	4	R$ 834,00	R$ 3.336,00
1944	26/10/2026	MNCT02	DN34	USAGI	6	R$ 863,00	R$ 5.178,00
1945	14/10/2026	NAOMIS	DN21	ANNA	8	R$ 70,00	R$ 560,00
1946	13/04/2026	SANGOU	DN21	USAGI	3	R$ 70,00	R$ 210,00
1947	01/06/2026	DS-SC	DN06	NARAKI	6	R$ 62,00	R$ 372,00
1948	02/02/2026	SAKURA	DN14	ANNA	10	R$ 64,00	R$ 640,00
1949	13/01/2026	SPDSTB	DN08	RYUK	3	R$ 83,00	R$ 249,00
1950	23/02/2026	MNCT02	DN09	ANNA	5	R$ 2,00	R$ 10,00
1951	26/12/2026	DBZ241	DN32	ANNA	9	R$ 22,00	R$ 198,00
1952	15/10/2026	XXLTTN	DN19	ANNA	5	R$ 26,00	R$ 130,00
1953	21/11/2026	SPDSTB	DN24	SOUN	1	R$ 136,00	R$ 136,00
1954	24/07/2026	ARMTTN	DN26	RYUK	1	R$ 122,00	R$ 122,00
1955	27/11/2026	MNCT02	DN16	NABIKI	6	R$ 24,00	R$ 144,00
1956	27/07/2026	DIO069	DN33	ANNA	6	R$ 234,00	R$ 1.404,00
1957	17/02/2026	AOTMOD	DN05	SOUN	10	R$ 11,00	R$ 110,00
1958	01/12/2026	XXLTTN	DN08	SOUN	8	R$ 83,00	R$ 664,00
1959	01/08/2026	EREH69	DN14	NARAKI	8	R$ 64,00	R$ 512,00
1960	01/05/2026	DS-SRA	DN33	ANNA	7	R$ 234,00	R$ 1.638,00
1961	27/09/2026	AGOME1	DN15	USAGI	4	R$ 754,00	R$ 3.016,00
1962	31/12/2026	DS-MB	DN07	NABIKI	5	R$ 23,00	R$ 115,00
1963	28/04/2026	SPDSTB	DN03	NABIKI	2	R$ 28,00	R$ 56,00
1964	23/02/2026	EREH69	DN06	ANNA	3	R$ 62,00	R$ 186,00
1965	08/05/2026	DS-SRA	DN29	ANNA	1	R$ 224,00	R$ 224,00
1966	15/08/2026	SAKURA	DN09	NARAKI	10	R$ 2,00	R$ 20,00
1967	12/01/2026	IBRAKI	DN17	NABIKI	5	R$ 256,00	R$ 1.280,00
1968	29/10/2026	SPDSTB	DN12	SOUN	9	R$ 129,00	R$ 1.161,00
1969	18/12/2026	AGOME1	DN35	USAGI	10	R$ 245,00	R$ 2.450,00
1970	10/12/2026	DS-SC	DN07	NABIKI	3	R$ 23,00	R$ 69,00
1971	19/07/2026	AGOME1	DN30	SOUN	8	R$ 122,00	R$ 976,00
1972	13/06/2026	DIO069	DN08	RYUK	10	R$ 83,00	R$ 830,00
1973	04/06/2026	TNSHHN	DN08	SOUN	3	R$ 83,00	R$ 249,00
1974	30/12/2026	WLLTTN	DN17	USAGI	5	R$ 256,00	R$ 1.280,00
1975	08/08/2026	DS-FESD	DN07	NABIKI	3	R$ 23,00	R$ 69,00
1976	17/01/2026	SPDSTB	DN04	SOUN	7	R$ 28,00	R$ 196,00
1977	10/08/2026	DS-SRA	DN17	USAGI	5	R$ 256,00	R$ 1.280,00
1978	17/06/2026	MNCT02	DN21	SOUN	9	R$ 70,00	R$ 630,00
1979	05/02/2026	TNSHHN	DN23	SOUN	9	R$ 145,00	R$ 1.305,00
1980	27/02/2026	NAOMIS	DN11	USAGI	9	R$ 178,00	R$ 1.602,00
1981	28/10/2026	XXLTTN	DN24	SOUN	5	R$ 136,00	R$ 680,00
1982	08/02/2026	SAKURA	DN13	RYUK	2	R$ 834,00	R$ 1.668,00
1983	30/05/2026	SANGOU	DN20	NABIKI	5	R$ 86,00	R$ 430,00
1984	21/03/2026	ARMTTN	DN02	SOUN	3	R$ 29,00	R$ 87,00
1985	19/10/2026	KIRA03	DN33	RYUK	6	R$ 234,00	R$ 1.404,00
1986	28/12/2026	DBZ241	DN16	SOUN	1	R$ 24,00	R$ 24,00
1987	03/07/2026	SANGOU	DN30	NARAKI	2	R$ 122,00	R$ 244,00
1988	20/02/2026	KIRA02	DN02	NABIKI	1	R$ 29,00	R$ 29,00
1989	17/04/2026	DBZ241	DN30	SOUN	3	R$ 122,00	R$ 366,00
1990	25/06/2026	UKYOKU	DN16	NABIKI	7	R$ 24,00	R$ 168,00
1991	23/03/2026	TNSHHN	DN15	NABIKI	6	R$ 754,00	R$ 4.524,00
1992	21/09/2026	AOTMOD	DN21	NABIKI	10	R$ 70,00	R$ 700,00
1993	25/07/2026	DIO069	DN34	SOUN	10	R$ 863,00	R$ 8.630,00
1994	07/09/2026	DS-FESD	DN16	NABIKI	10	R$ 24,00	R$ 240,00
1995	15/02/2026	KIRA02	DN08	USAGI	10	R$ 83,00	R$ 830,00
1996	24/09/2026	AGOME1	DN02	NARAKI	9	R$ 29,00	R$ 261,00
1997	15/05/2026	DBZ241	DN17	ANNA	8	R$ 256,00	R$ 2.048,00
1998	03/01/2026	WLLTTN	DN07	ANNA	8	R$ 23,00	R$ 184,00
1999	15/05/2026	UKYOKU	DN34	NARAKI	3	R$ 863,00	R$ 2.589,00
2000	29/08/2026	DS-SRA	DN09	RYUK	8	R$ 2,00	R$ 16,00
2001	13/05/2026	KIRA04	DN27	SOUN	1	R$ 556,00	R$ 556,00
2002	31/10/2026	NAOMIS	DN33	NARAKI	5	R$ 234,00	R$ 1.170,00
2003	09/05/2026	XXLTTN	DN34	USAGI	8	R$ 863,00	R$ 6.904,00
2004	31/07/2026	DS-MB	DN18	SOUN	9	R$ 13,00	R$ 117,00
2005	16/11/2026	SPDSTB	DN22	RYUK	5	R$ 26,00	R$ 130,00
2006	13/06/2026	DIO069	DN10	NABIKI	7	R$ 12,00	R$ 84,00
2007	12/05/2026	DBZ241	DN11	ANNA	7	R$ 178,00	R$ 1.246,00
2008	19/09/2026	DIO069	DN12	USAGI	10	R$ 129,00	R$ 1.290,00
2009	16/08/2026	WLLTTN	DN22	NARAKI	4	R$ 26,00	R$ 104,00
2010	29/08/2026	DBZ241	DN06	SOUN	5	R$ 62,00	R$ 310,00
2011	17/12/2026	EREH69	DN15	SOUN	3	R$ 754,00	R$ 2.262,00
2012	26/10/2026	EREH69	DN15	USAGI	4	R$ 754,00	R$ 3.016,00
2013	03/10/2026	SPDSTB	DN27	ANNA	8	R$ 556,00	R$ 4.448,00
2014	16/03/2026	KIRA03	DN17	ANNA	2	R$ 256,00	R$ 512,00
2015	13/02/2026	AGOME1	DN21	NARAKI	10	R$ 70,00	R$ 700,00
2016	16/06/2026	NAOMIS	DN22	USAGI	1	R$ 26,00	R$ 26,00
2017	15/07/2026	DS-SRA	DN01	USAGI	2	R$ 200,00	R$ 400,00
2018	19/01/2026	KIRA04	DN11	ANNA	2	R$ 178,00	R$ 356,00
2019	26/06/2026	KIRA02	DN06	USAGI	9	R$ 62,00	R$ 558,00
2020	29/11/2026	AGOME1	DN18	USAGI	3	R$ 13,00	R$ 39,00
2021	11/07/2026	DS-FESD	DN06	NARAKI	10	R$ 62,00	R$ 620,00
2022	17/10/2026	EREH69	DN03	SOUN	1	R$ 28,00	R$ 28,00
2023	14/02/2026	DIO069	DN28	USAGI	10	R$ 223,00	R$ 2.230,00
2024	20/08/2026	KIRA04	DN18	NARAKI	9	R$ 13,00	R$ 117,00
2025	22/10/2026	MNCT02	DN08	RYUK	8	R$ 83,00	R$ 664,00
2026	14/11/2026	ARMTTN	DN26	SOUN	4	R$ 122,00	R$ 488,00
2027	06/12/2026	NAOMIS	DN09	RYUK	6	R$ 2,00	R$ 12,00
2028	19/09/2026	DS-SRA	DN09	NABIKI	4	R$ 2,00	R$ 8,00
2029	11/11/2026	XXLTTN	DN04	NABIKI	10	R$ 28,00	R$ 280,00
2030	26/04/2026	AOTMOD	DN21	SOUN	10	R$ 70,00	R$ 700,00
2031	05/05/2026	WLLTTN	DN21	NARAKI	7	R$ 70,00	R$ 490,00
2032	07/11/2026	XXLTTN	DN25	ANNA	2	R$ 933,00	R$ 1.866,00
2033	10/04/2026	AOTMOD	DN11	NABIKI	9	R$ 178,00	R$ 1.602,00
2034	22/11/2026	XXLTTN	DN06	NARAKI	4	R$ 62,00	R$ 248,00
2035	30/11/2026	DBZ241	DN27	NABIKI	10	R$ 556,00	R$ 5.560,00
2036	09/06/2026	DS-FESD	DN11	ANNA	8	R$ 178,00	R$ 1.424,00
2037	03/08/2026	IBRAKI	DN11	SOUN	5	R$ 178,00	R$ 890,00
2038	15/08/2026	NAOMIS	DN12	USAGI	1	R$ 129,00	R$ 129,00
2039	24/07/2026	DS-FESD	DN08	NARAKI	4	R$ 83,00	R$ 332,00
2040	12/04/2026	AGOME1	DN12	NARAKI	2	R$ 129,00	R$ 258,00
2041	20/06/2026	SPDSTB	DN34	NABIKI	4	R$ 863,00	R$ 3.452,00
2042	10/06/2026	ARMTTN	DN10	SOUN	4	R$ 12,00	R$ 48,00
2043	11/07/2026	DIO069	DN21	ANNA	8	R$ 70,00	R$ 560,00
2044	21/12/2026	SAKURA	DN12	SOUN	6	R$ 129,00	R$ 774,00
2045	05/09/2026	MNCT02	DN19	USAGI	10	R$ 26,00	R$ 260,00
2046	19/09/2026	DS-SC	DN01	RYUK	6	R$ 200,00	R$ 1.200,00
2047	26/07/2026	KIRA02	DN06	ANNA	8	R$ 62,00	R$ 496,00
2048	31/12/2026	DBZ241	DN20	USAGI	6	R$ 86,00	R$ 516,00
2049	14/01/2026	NAOMIS	DN21	NABIKI	6	R$ 70,00	R$ 420,00
2050	09/05/2026	DS-SRA	DN13	SOUN	10	R$ 834,00	R$ 8.340,00
2051	08/06/2026	WLLTTN	DN23	ANNA	7	R$ 145,00	R$ 1.015,00
2052	26/07/2026	MNCT02	DN05	SOUN	4	R$ 11,00	R$ 44,00
2053	18/04/2026	DIO069	DN02	SOUN	2	R$ 29,00	R$ 58,00
2054	10/07/2026	TNSHHN	DN33	NARAKI	7	R$ 234,00	R$ 1.638,00
2055	25/12/2026	AOTMOD	DN02	NABIKI	3	R$ 29,00	R$ 87,00
2056	25/04/2026	UKYOKU	DN08	NARAKI	6	R$ 83,00	R$ 498,00
2057	13/07/2026	DS-SC	DN29	NARAKI	10	R$ 224,00	R$ 2.240,00
2058	09/08/2026	SAKURA	DN01	NABIKI	3	R$ 200,00	R$ 600,00
2059	07/05/2026	TNSHHN	DN07	ANNA	10	R$ 23,00	R$ 230,00
2060	20/07/2026	SANGOU	DN08	USAGI	2	R$ 83,00	R$ 166,00
